chunk_id,manuscript_title,country,context,text
pu_25203,"London, British Library, Add. 11847; Full manuscript",Germany,"Manuscript: London, British Library, Add. 11847; Full manuscript | Country: Germany | Region: Thuringia | Dating: 4th quarter of the 12th century-1st quarter of the 13th century | Century of production: 13, 12 | Material: parchment | Colophon language: German (DE, GER) | Extent: Full manuscript | Number of folios: 186 | Musical notation presence: FALSE | Scribes: Anonymous, TBC (TBC, Religious); Alheide, Thuringia, Female (Female) | Texts copied: Anonymous, TBC, Psalter [Religious Texts]","Original: Hie niemet diz ende nv lobe dines lieben kindes Alheide hende. Translation: Here we come to an end, so commend the hands of you dear child Alheide."
pu_25204,"London, British Library, Add. 15103; Full manuscript",Germany,"Manuscript: London, British Library, Add. 15103; Full manuscript | Country: Germany | City: Mödingen | Region: Bavaria | Dating: 1488 | Century of production: 15 | Material: parchment and paper | Colophon language: German (DE, GER) | Extent: Full manuscript | Number of folios: 228 | Monasteries: Maria Medingen, Dominican, Mödingen, Germany, 1246-
1542 | Scribes: Martha Felderin, Mödingen, Female (Female, Religious); Anonymous, TBC (TBC, Religious) | Texts copied: Anonymous, TBC, Homilies [Religious Texts]; Anonymous, TBC, Lives of the Saints [Religious Texts]","Original: Item Das buch Jst usz geschriben worden an der octa[vo] omnium Sanctorum do man zalt Nach unsers lieben herren geburt Mcccco und Jn dem lxxxviij Jar vnd hat es geschriben Schwester Martha felderin zu nutz gem gotz husz zu Madlingen bregier orden. Translation: Also, this book was written on the octave of All Saints, in the year 1488 after the birth of our dear Lord. And it was written by Sister Martha Felderin for the benefit of God's house in Madlingen, Brigittine order."
pu_25207,"London, British Library, Add. 16950; Full manuscript",Germany,"Manuscript: London, British Library, Add. 16950; Full manuscript | Country: Germany | City: Seligenthal or Regensburg? | Region: South | Dating: 1260 | Century of production: 13 | Material: parchment | Colophon language: Latin (LA, LAT) | Extent: Full manuscript | Number of folios: 279 | Decoration presence: TRUE | Musical notation presence: TRUE | Scribes: Elysabeth, Seligenthal or Regensburg, Female (Female, Religious); Anonymous, TBC (TBC, Religious) | Texts copied: Anonymous, TBC, Gradual [Religious Texts]","Original: Finito libro laus sit Christo. Orate pro scriba que scripsit hunc librum. Nomen eius Elysabeth Translation: Finished the book, praise be to Christ. Pray for the scribe who wrote this book. Her name is Elizabeth."
pu_25209,"London, British Library, Add. 1847; Full manuscript",Unknown,"Manuscript: London, British Library, Add. 1847; Full manuscript | Extent: Full manuscript | Scribes: Elisabetha Hyttlen, Female (Female); Elisabetha, Female (Female)","Original: p. 329: Finito libro laus sit xpo. Orate pro scriba que scripsit hunc librum nomen eius Elizabeth. 1260 Bey erster frau abbatissin Agnes graddin Preyssing dis grosse ambt buech geschriben worden von kloster frau Elizabetha. 1462 Hat auch eine closter frau Elisabetha Hyttlen das Gradual Buech verfertiget war 35 jahr cantorin. Translation: “With the book finished, praise be to Christ. Pray for the scribe who wrote this book; her name is Elizabeth. In 1260, under the first abbess, Agnes Graddin von Preyssing, this great office book was written by the nun Elizabeth. In 1462, another nun, Elizabeth Hyttlen, also completed the Gradual Book. She served as cantor for 35 years.”"
pu_25213,"London, British Library, Add. 21984; Full manuscript",Italy,"Manuscript: London, British Library, Add. 21984; Full manuscript | Country: Italy | City: Milan? | Region: Lombardy | Dating: 8 July 1458 | Century of production: 15 | Material: paper | Colophon language: Latin (LA, LAT) | Extent: Full manuscript | Number of folios: 74 | Decoration presence: TRUE | Musical notation presence: FALSE | Scribes: Ippolita Maria Visconti Sforza, Milan, Female (Female, Secular); Cicero, Male (Male) | Texts copied: Cicero, Male, On Old Age, Latin (LA, LAT) [Philosophical, and Scholarly Texts]","Original: Ego Hippolyta Maria Vicecomes filia Ill[ustrissi]mi principis Francisci Sforciae ducis Mediolani exscripsi mea manu hunc libellum sub tempus pueritiae meae et sub Baldo praeceptore anno a natali christiano MCCCCLVIII octavo idus iulias Translation: I, Ippolita Maria Visconti, daughter of the most illustrious prince Francesco Sforza, Duke of Milan, wrote this little book in my hand around the time of my childhood and under my tutor Baldo, 8 July 1458"
pu_25215,"London, British Library, Add. 22562; Full manuscript",Netherlands,"Manuscript: London, British Library, Add. 22562; Full manuscript | Country: Netherlands | City: Gouda | Region: South Holland | Dating: 1449 | Century of production: 15 | Material: parchment | Colophon language: Latin (LA, LAT) | Extent: Full manuscript | Number of folios: 158 | Musical notation presence: FALSE | Monasteries: Canonesses Regular of St. Margaret, Gouda, Augustinian, Gouda, Netherlands | Scribes: Aef Dircsdr, Gouda, Female (Female, Religious); Geza Yzenoudi, Gouda, Female (Female); Anonymous, TBC (TBC, Religious) | Texts copied: Anonymous, TBC, Vitae patrum [Religious Texts]","Original: Expliciunt Deo laus omnipotenti-quinque libri de vita et conuersatione sanctorum patrum scripti per manus sororum Aue Trici et Gheeze Ysenoudi in festiuis diebus suis consororibus dilectis in memoriam earum. Finiti anno domini MoCCCCo XLIXo in festo decollationis sancti Johannis Baptiste ante summam missam. Et habebat ad hoc pergamenum sibi ex caritate prouisum de venerabili presbitero domino nycolao Wyt tunc temporis earundem patre spirituali et sibi ipsius spirtualiter ac in domino sat reuerenter dilectio... Translation: Here ends. To God be praise Almighty – the five books about the life and conduct of the holy fathers, written by the hands of sisters Aue Trici and Gheeze Ysenoudi, on their feast days, for their beloved fellow sisters, in their memory. Finished in the year of our Lord 1449, on the feast of the beheading of Saint John the Baptist before High Mass. And for this purpose, she had parchment provided for her out of charity by the venerable priest Lord Nicholas Wyt, at that time their spiritual father and, with great reverence, her spiritual father in the Lord..."
pu_25216,"London, British Library, Add. 25904; Full manuscript",Netherlands,"Manuscript: London, British Library, Add. 25904; Full manuscript | Country: Netherlands | City: Nijmegen | Region: Gelderland | Dating: 1530 | Century of production: 16 | Material: parchment and paper | Colophon language: Dutch (NL, DUTENG) | Extent: Full manuscript | Number of folios: 211 | Musical notation presence: FALSE | Monasteries: Franciscan tertiaries of Hessenberg in Nijmegen, Franciscan, Nijmegen, Netherlands | Scribes: Ms. London, British Library, Add. 25904, Unidentified Hand 1, Female (Female, Religious); Foels Hoeymans, Nijmegen, Female (Female); Anonymous, TBC (TBC, Religious) | Texts copied: Anonymous, TBC, Prayer Book [Religious Texts]","Original: Item diit boeck is volscreven int jaer ons heren vijftien hondert ende xxx ende heeft geeynt op sante antonys avont ende heeft gescreven suster foelsken hoeymans diet uut mynnen om gods wil int sieck huys gescreven heeft in hoeren enen tachtichsten jaren een Ave maria uut mynnen om gods wil. Translation: Also, this book was fully written in the year of our Lord fifteen hundred and thirty, and was completed on the eve of Saint Anthony, and it was written by Sister Foelsken Hoeymans, who wrote it out of love for God, in the infirmary, in her eighty-first year. An Ave Maria out of love for God."
pu_25217,"London, British Library, Egerton 675; Full manuscript",Netherlands,"Manuscript: London, British Library, Egerton 675; Full manuscript | Country: Netherlands | City: Delft | Region: South Holland | Dating: 1461 | Century of production: 15 | Material: paper | Colophon language: Dutch (NL, DUTENG) | Extent: Full manuscript | Number of folios: 205 | Musical notation presence: FALSE | Scribes: Machteld Gerijtsdochter, Delft, Female (Female, Religious); Anonymous, TBC (TBC, Religious) | Texts copied: Anonymous, TBC, Sermons [Religious Texts]","Original: Dit booc heeft gescreven suster Machtelt Gherijts dochter tot eenre memorie ende ic bidde u om gods willen dat ghi voer mi wilt lesen een ave maria ende als ic doot ben een ave maria mit requiem, Dit booc is gescreven int iaer ons heren MCCCC ende lxi op sinte leonaerdus dach gheeyndet Translation: This book was written in the year of Our Lord 1461, completed on the feast day of Saint Leonard., This book was written by Sister Machtelt, daughter of Gherijt, as a memorial; and I beg you, for God’s sake, that you will read an Ave Maria for me, and when I am dead, an Ave Maria with a Requiem."
pu_22460,"London, British Library, Harley 2975; Full manuscript",Germany,"Manuscript: London, British Library, Harley 2975; Full manuscript | Country: Germany | Region: Northern | Dating: 2nd half of the 15th century | Century of production: 15 | Material: parchment and paper | Colophon language: Latin (LA, LAT) | Extent: Full manuscript | Number of folios: 243 | Decoration presence: TRUE | Musical notation presence: FALSE | Scribes: Soror Modesta, Germany, Female (Female, Religious); Ms. London Harley 2975 Unidentified hand A, London, British Library, Female (Female); Anonymous, TBC (TBC, Religious) | Texts copied: Anonymous, TBC, Breviary [Religious Texts]",Original: Soror Modesta me scripsit Deo gracias. Translation: Sister Modesta wrote me. Thanks be to God.
pu_25218,"London, British Library, Harley 3099; Full manuscript",Belgium,"Manuscript: London, British Library, Harley 3099; Full manuscript | Country: Belgium | City: Munsterbilzen | Region: Limburg | Dating: c 1130-1174 | Century of production: 12 | Material: parchment | Colophon language: Latin (LA, LAT) | Extent: Full manuscript | Number of folios: 168 | Decoration presence: TRUE | Musical notation presence: FALSE | Scribes: Sibilia, Munsterbilzen, Female (Female); Lugart, Munsterbilzen, Female (Female); Walderat, Munsterbilzen, Female (Female, Religious); Derta (or Ota), Munsterbilzen, Female (Female); Hadewic, Munsterbilzen, Female (Female); Gerdrut, Munsterbilzen, Female (Female); Dierwic, Munsterbilzen, Female (Female); Kunigund, Munsterbilzen, Female (Female)","Original: Hec sunt nomina illarum quae scripserunt librum istum. / Gerdrut. Sibilia. Dierwic. Walderat. Hadewic. / Lugart. Derta (or Ota). Cunigunt. Ipse namque scripserunt mo/nasteriensibus dominis quatinus deum pro eis rogent ut a pe/nis eas liberet & in paradyso collocet. Quisquis eis ab/stulerit anatematizatus sit' Translation: These are the names of those who wrote this book: Gerdrut, Sibilia, Dierwic, Walderat, Hadewic, Lugart, Derta (or Ota), Cunigunt. They wrote it for the lords of the monastery so that they may pray to God for them to be liberated from punishment and placed in paradise. Whoever takes it away from them shall be cursed."
pu_25221,"London, Lambeth Palace Library, Ms. 546; Full manuscript",England,"Manuscript: London, Lambeth Palace Library, Ms. 546; Full manuscript | Country: England | City: Isleworth | Region: Middlesex | Colophon language: English (EN, ENG) | Extent: Full manuscript | Monasteries: Syon abbey, Bridgettine, Isleworth, United Kingdom, 1414-
1539 | Scribes: Ms. London Ms.546 Unidentified nun-scribe A, Syon, Female (Female, Religious)","Original: f.55r: Good Syster of your charyte I you pray remember the scrybeler when that ye may wit/i on aue maria or els thys swete word ihesu have marcy on my wreched syster whose name by the marcy of god rj trust""1 shall be wrytyn In the boke of lyfe Good deuote Syster I pray you to lerne thys lesson well of your master our sauyour cryst ihesu that sayth lerne of me for I am mylde and meke in hart and pray for me that I may do and haue the same Translation: ""f.55r: Good sister, in your charity, I pray you to remember the scribe when you may, with an Ave Maria or else this sweet word: 'Jhesu, have mercy on my wretched sister, whose name, by the mercy of God, I trust shall be written in the book of life.' Good devout sister, I pray you to learn this lesson well from your master, our Savior Christ Jhesu, who says, 'Learn of me, for I am mild and meek in heart,' and pray for me that I may do and have the same."""
pu_25224,"London, Victoria and Albert Museum, National Art Libr., MSL/1886/2629; Full manuscript",Germany,"Manuscript: London, Victoria and Albert Museum, National Art Libr., MSL/1886/2629; Full manuscript | Country: Germany | City: Medingen | Dating: Second hald of the 15th century | Century of production: 15 | Material: parchment | Colophon language: Latin (LA, LAT) | Extent: Full manuscript | Number of folios: 102 | Decoration presence: TRUE | Musical notation presence: FALSE | Monasteries: Maria Medingen, Dominican, Mödingen, Germany, 1246-
1542 | Scribes: Barbara Vischkule, Female (Female); Anonymous, TBC (TBC, Religious) | Texts copied: Anonymous, TBC, Prayer Book [Religious Texts]",Original: famula tua Barbara vis[kule] Translation: Your handmaid Barbara Vischkule
pu_25226,"Lübeck, Stadtbibliothek, Ms. theol. lat. 2° 33; Full manuscript",Germany,"Manuscript: Lübeck, Stadtbibliothek, Ms. theol. lat. 2° 33; Full manuscript | Country: Germany | City: Lübeck | Dating: 1522 | Century of production: 16 | Material: parchment | Colophon language: Latin (LA, LAT) | Extent: Full manuscript | Number of folios: 306 | Decoration presence: TRUE | Musical notation presence: TRUE | Monasteries: St. Anne's Priory, Augustinian, Lübeck, Germany, 1502-
1532 | Scribes: Magdalena Buxtehude, Lübeck, Female (Female, Religious); Anonymous, TBC (TBC, Religious) | Texts copied: Anonymous, TBC, Antiphonary [Religious Texts]","Original: Cum ageretur a partu virginis annus vicesimus secundus post mille quingentos scripsit librum hunc soror Magdalena Buxtehuden hic regulari professione Christo dicata. Sumptus provenere ex diversis fidelium elemosinis. Exoretur deus pro omnibus qui manus hoc porrexere adiutrices. Translation: When the 22nd year after the birth of the Virgin’s Son was being counted (i.e., in the year 1522), this book was written by Sister Magdalena Buxtehuden, here consecrated to Christ by religious profession. The costs were covered by various offerings from the faithful. May God be entreated on behalf of all who extended helping hands in this work."
